Source Lot,Source Code,Lbs Shipped,Seeds/Lb,100-Seed Wt (G),Species Code,Common Name,Genus,Species,label ss,SubSpecies,label var,Variety,NAME,FAMILY,ABBREV_NAME,COLL_DT,ACC_NUM,COLL_NUM,COLL_ID,COLLECTOR,COLLECTED_WITH,COUNTRY_CODE,PHYTOREGION,PHYTOREGION_FULL,SUB_CNT1,SUB_CNT2,SUB_CNT3,GEOG_AREA,LOCALITY,LATITUDE,LONGITUDE,LATITUDE_DECIMAL,LONGITUDE_DECIMAL,GEOREF_SOURCE,GPS_DATUM,ALTITUDE,ALTITUDE_UNIT,LAND_OWNER,ASSOCIATED_TAXA_FULL,USER2,GEOMORPHOLOGY,SLOPE,ASPECT,HABITAT,USER1,GEOLOGY,SOIL_TYPE,COLLECTION_MISC,POPULATION_SIZE,OCCUPANCY,SEED_SOURCE,DESCRIPTION,USER3,USER4,USER5,KEYWORD,PSOURCE_FULL,SECOND_COLL_DT,DATE_AS_GIVEN,USER10,SECONDARY_ID,CREATED_BY,USER8,USER9,ACC_DT,GENUS,SPECIES,COLL_YR,MISC
'SOS-CA320-198,ASFA-SOS-CA320-198-MODOC-21,0.1609," 69,737.00 ",0.6504,ASFA,Mexican whorled milkweed,Asclepias,fascicularis,,,,,Asclepias fascicularis,ASCLEPIADACEAE,ASFA,2-Sep-21,CA320-198,198,CA320,,Jennifer Mueller,US,9E,Eastern Cascade Slopes and Foothills (Omernik),California,Modoc,Applegate Field Office,"Nelson Springs, South Tablelands","Take highway 395 north from Likely, CA for 2 miles. About Â¼ miles from the passing lane, a road will be on the right. Turn right (East) and drive for 3.1 miles to Nelson Springs.",,"120°26' 34.0826"" W",41.26869,-120.4428,GPS,NAD83,4876,FT,BLM,Poa secunda:Taeniatherum caput-medusae:Juniperus occidentalis:Bromus tectorum:Helianthus annuus:Rumex crispus,Grazed,Plateau,5-Feb,W,"Very deep, well drained soils on alluvial terraces. Forbs, shrubs, ponderosa pine, Oregon live oak, and ca Black oak predominate the vegetation. Mean annual precipitation is 19 inches. Eastern Cascades Ecoregion. Jadpor soil type association.",Range,Formed from weathered lava plateaus.,Other : Clay Loam,322 plants sampled,1000,20,P,"A slender perennial with many erect stems bearing very narrow long pointed leaves. The leaves are whorled along the stem. Flowers are pale pink to white, and the fruit pods are smooth and narrow.",,Jennifer Mueller,4,,,9/9/2021,2021,,,WEB,3,7.5 YR 5/4,10/28/2021,ASCLEPIAS,fascicularis,2021,
'SOS-CA320-199,FRDI2-SOS-CA320-199-SHASTA-21,2.3250," 12,235.00 ",3.7073,FRDI2,California ash,Fraxinus,dipetala,,,,,Fraxinus dipetala,OLEACEAE,FRDI2,8-Sep-21,CA320-199,199,CA320,,Jen Mueller,US,9E,Eastern Cascade Slopes and Foothills (Omernik),California,Modoc,Applegate Field Office,Pit River Campground,"From Burney, drive 12 miles east on HWY 299 until you see a BLM sign for the Pit River Campground. Follow the signs downhill to the campground. The trees are in the campground and the adjacent day use area.",,"121°30' 27.6624"" W",40.99174,-121.50768,GPS,NAD83,2834,FT,BLM,Quercus kelloggii:Quercus garryana:Pinus ponderosa,Grazed,Stream terrace,5-Jan,E,PIPO-PSME Forest,Recreation,Stream Terrace,Other : Gravelly Sandy Loam,53 plants sampled,68,5,B,"A deciduous shrub or small tree with 3-9 leaflets. Stems are cylindrical to four angled, and grayish. Flowers are bisexual. Fruit is a long flat samara that hangs in bunches.",,Andrew Mueller,4,,,9/13/2021,2021,,,AEL,40,10 YR 4/1,12/8/2021,FRAXINUS,dipetala,2021,
'SOS-OR110-1088,DECE-SOS-OR110-1088-JACKSON-21,0.0084," 1,382,926 ",0.0327,DECE,tufted hairgrass,Deschampsia,cespitosa,,,,,Deschampsia caespitosa,POACEAE,Deschampsia caespitosa,28-Aug-20,OR110-1088,1088,OR110,,"Luke Wimmer, Sage Stowell",US,4E,Cascades (Omernik),Oregon,Jackson,39S-3E-32,Little Hyatt Prairie Road,"Take HWY 66 towards Green Springs, turn left on Little Hyatt Prairie Road and follow to where the PCT crosses the road","42°08' 35.3"" N","122°29' 48.6"" W",42.14313,-122.49683,GPS,NAD83,4600,FT,BLM,Pinus ponderosa:Pseudotsuga menziesii:Calocedrus decurrens:Elymus glaucus:Sambucus mexicana:Epilobium densiflorum:Abies concolor:Abies concolor,Ohv use,Highland,2,NE,Decommissioned road bed on a hillside,Recreation,"Basalt, Andesite",Clay,2000 plants sampled,"10,000",7.2,P,"Growing in a perennial stream in an open meadow, open panicle",,"L. Wimmer, S. Stowell",3,,,,2021,0,,AEL,3,Dark Brown,12/27/2021,DESCHAMPSIA,caespitosa,2020,
'SOS-OR110-1089,DACA3-SOS-OR110-1089-JACKSON-21,0.1326," 93,862 ",0.4832,DACA3,California oatgrass,Danthonia,californica,,,,,Danthonia californica,POACEAE,DACA3,31-Aug-20,OR110-1089,1089,OR110,,"Luke Wimmer, Sage Stowell",US,,,Oregon,Jackson,40s-3E-28,Soda Mountain Road,"Take HWY 66 to Soda Mountain Road, follow past Hobart Bluff trailhead through a rough section of road with large waterbars, park on the first switchback as the road descends towards an old cabin","42°03' 51.3"" N","122°28' 04.7"" W",42.06425,-122.46797,GPS,NAD83,5250,FT,BLM,Calocedrus decurrens:Pinus ponderosa:Acer macrophyllum:Elymus glaucus,Decommissioned road,Hillslope,20,SE,Roadside on a south facing slope,Road/Roadside,Basaltic andesite,Clay,2000 plants sampled,20000,0.5,P,"Population growing on a decommissioned road bed, so likely was planted as a restoration species",,"Luke Wimmer, Sage Stowell",3,,,,2021,0,,AEL,3,light brown,12/27/2021,DANTHONIA,californica,2020,
'SOS-OR110-1090,ERCA6-SOS-OR110-1090-JACKSON-21,0.0039," 2,719,424 ",0.0166,ERCA6,California yerba santa,Eriodictyon,californicum,,,,,Eriodictyon californicum,HYDROPHYLLACEAE,ERCA6,4-Aug-21,OR110-1090,1090,OR110,,"Sage Stowell, Rebekah Bergkoetter",US,78E,Klamath Mountains/California High North Coast Range (Omernik),Oregon,Jackson,38S-3W-25,Woodrat Mountain,"Take HWY 238 to Bishop Creek Road, turn right on BLM Rd 38-3-26.1, plant populations are growing on road shoulders a mile or so past the cattle guard",,"123°01' 05.1"" W",42.22808,-123.01808,GPS,NAD83,2456,FT,BLM,Arbutus menziesii:Quercus garryana:Ceanothus integerrimus:Ceanothus cuneatus:Pseudotsuga menziesii:Elymus glaucus,Road,Hillslope,10,SE,Wetseep on north facing hillside,Road/Roadside,Volcanic-Western Hayfork Terrane,Other : Sandy Clay Loam,50 plants sampled,115,0.008,P,Patch of Yerba Santa growing along roadside on south facing aspects,,"Sage Stowell, Rebekah Bergkoetter",3,,,,2021,0,,AEL,4,Tan,1/10/2022,ERIODICTYON,californicum,2021,
'SOS-OR110-1091,ACCO4-SOS-OR110-1091-JACKSON-21,0.0058," 193,202 ",0.2347,ACCO4,Columbian monkshood,Aconitum,columbianum,,,,,Aconitum columbianum,RANUNCULACEAE,ACCO4,12-Aug-21,OR110-1091,1091,OR110,,"S. Stowell, R. Bergkoetter",US,4E,Cascades (Omernik),Oregon,Jackson,38S-2E-17,Grizzly Peak Trail,"Drive Shale City Road to Grizzly Peak Trailhead and walk in one mile, population is on a steep north facing slope",,"122°36' 29.9"" W",42.27127,-122.6083,GPS,NAD83,"5,335",FT,BLM,Pseudotsuga menziesii:Abies concolor:Heracleum maximum:Agastache urticifolia:Asarum caudatum:Actaea rubra:Actaea elata,Trail,Hillslope,42,N,MLRA 005x - Siskiyou Trinity Area. ESD F005xy700OR,Recreation,Basalt and volcanic ash,Other : Loam,200 plants sampled,"2,000",2,P,"Large population growing on north facing slope, half were still in bloom, many pollinators seen, flowers purple",,"S. Stowell, R. Bergkoetter",3,,,,2021,0,,AEL,7,dark brown,11/11/2021,ACONITUM,columbianum,2021,
'SOS-OR110-1093,PEDE4-SOS-OR110-1093-JACKSON-21,0.0055," 2,101,946 ",0.0215,PEDE4,scabland penstemon,Penstemon,deustus,,,,,Penstemon deustus,SCROPHULARIACEAE,PEDE4,31-Aug-21,OR110-1093,1093,OR110,,"Sage Stowell, Luke Wimmer",US,4E,Cascades (Omernik),Oregon,Jackson,39-03E-08,Table mountain gravel pit,"Take Hwy 99 to Hyatt Prairie Rd, follow to 39-3e-3.0 rd & turn by table mountain snow play area.",,"122°29' 24.3"" W",42.1878,-122.49008,GPS,NAD83,5599,FT,BLM,Pseudotsuga menziesii:Arctostaphylos patula:Arctostaphylos patula:Salix lucida ssp. lasiandra:Achillea millefolium,Gravel pit,Hillslope,15,SE,F005XY700OR-Southern Cascades,Road/Roadside/Utilities,Heppsie formation - mafic composition lithologies,Loam,100 plants sampled,700,1,P,Serrate margins on the leaves,,"S. Stowell, L. Wimmer",3,,,,2021,,,WEB,1,10yr 6/3 (Munsell),9/1/2021,PENSTEMON,deustus,2021,
'SOS-OR110-1094,SOMI2-SOS-OR110-1094-JACKSON-21,0.0026," 5,432,335 ",0.0083,SOMI2,Missouri goldenrod,Solidago,missouriensis,,,,,Solidago missouriensis,ASTERACEAE,SOMI2,13-Sep-21,OR110-1094,1094,OR110,,"Sage Stowell, Rebekah Bergkoetter",US,4E,Cascades (Omernik),Oregon,Jackson,38-3E-14,Lily Glen,Take HWY 99 to turn off for Lily Glen Day use/Equestrian site,,"-122°25' 38.5674"" W",43.82444,-122,GPS,NAD83,4460,FT,BLM,Spiraea douglasii:Wyethia angustifolia:Potentilla gracilis:Achillea millefolium:Pinus ponderosa,Grazed,Depositional stream terrace,1,SE,F005XY00OR-Southern Cascades,Recreation/Grazing,Basalt/colluvium derived from igneous rock,Loam,2000 plants sampled,10000,1,P,"Elongate rhizomes, not resinous, basal and cauline leaves",,"Sage Stowell, Rebkah Bergkoetter",3,,,,2021,,,WEB,1.5,Red/brown,9/20/2021,SOLIDAGO,missouriensis,2021,
'SOS-OR110-1095,SPDO-SOS-OR110-1095-JACKSON-21,0.0009," 14,354,430 ",0.0031,SPDO,rose spirea,Spirea,douglasii,,,,,Spiraea douglasii,ROSACEAE,SPDO,13-Sep-21,OR110-1095,1095,OR110,,"Sage Stowell, Rebekah Bergkoetter",US,4E,Cascades (Omernik),Oregon,Jackson,38S-3E-14,Lily Glen,Take HWY 99 to turn off for Lily Glen Day Use Area/ Equestrian Center,,"-122°25' 42.132"" W",42.27219,-122,GPS,NAD83,4460,FT,BLM,Wyethia angustifolia:Potentilla gracilis:Pinus ponderosa:Achillea millefolium,Grazed,Depositional stream terrace,1,SE,"Drainage with some salix, juncus species plus open meadow mostly nonnative grass",Recreation/Grazing,Basalt/colluvium derived from igneous rock,Loam,100 plants sampled,800,1,P,Pink flowers in large thryse,,"Sage Stowell, Rebekah Bergkoetter",3,,,,2021,0,,WEB,4,Red/Brown,9/20/2021,SPIRAEA,douglasii,2021,
'SOS-OR110-1096,ASFA-SOS-OR110-1096-JACKSON-21,0.1453," 83,107 ",0.5457,ASFA,Mexican whorled milkweed,Asclepias,fascicularis,,,,,Asclepias fascicularis,ASCLEPIADACEAE,ASFA,2-Sep-21,OR110-1096,1096,OR110,,Gabe Elliott,US,4E,Cascades (Omernik),Oregon,Jackson,Agate Skyways,T36S-R01W-S24,"Drive on 140E , turn right onto Antelope Rd. 3/4 mile, Agate Skyways on right. Population located inside fence by and around drainage.",,"122°77' 16.3"" W",42.70558,-123.28786,GPS,NAD83,1533,FT,Agate Skyways,Salix sp.:Centaurea solstitialis,,Drainage,0,SW,Open oak woodland / scrub,Airport,Medco McMullin complex,Silt,400 plants sampled,8000,2.25,P,"Creamy flower color, abundant",,"Thomas Hender, BLM",3,,,,2021,1,,AEL,2,brwn,1/10/2022,ASCLEPIAS,fascicularis,2021,
'SOS-OR110-1097,PEOR6-SOS-OR110-1097-JACKSON-21,0.1003," 117,812 ",0.3850,PEOR6,Oregon yampah,Perideridia,oregana,,,,,Perideridia oregana,APIACEAE,PEOR6,2-Sep-21,OR110-1097,1097,OR110,,Gabe Elliott,US,4E,Cascades (Omernik),Oregon,Jackson,Upper Table Rocks,T36S-R02W-S3,"Use TNC access Rd off Table Rock Rd. PEOR6 is scattered throughout the open, gently sloping ceanothus scrub / oak woodland about 0.7 miles in.",,"122°92' 48.8"" W",42.79833,-123.54688,GPS,NAD83,1220,FT,The Nature Conservancy,Quercus garryana:Epilobium brachycarpum:Ceanothus cuneatus,,Volcanic plateau,2,W,Open sloped oak woodland / scrubland,Recreation,Medco Mcmullin complex basalt,Other : Loam,500 plants sampled,10000,4,P,"White flowers, 1-6 tubers, leaves similar size/form.",,"Thomas Hender, BLM",3,,,9/9/2021,2021,1,,AEL,3,brown,1/10/2022,PERIDERIDIA,oregana,2021,
'SOS-OR110-1098,MAEL-SOS-OR110-1098-JACKSON-21,0.0501," 124,725 ",0.3636,MAEL,common madia,Madia,elegans,,,,,Madia elegans,ASTERACEAE,MAEL,9-Sep-21,OR110-1098,1098,OR110,,Gabe Elliott,US,4E,Cascades (Omernik),Oregon,Jackson,Upper Table Rocks,T36S-R02W-S3,"Use TNC access Rd. Drive approximately 0.7 miles until Rd straightens heading south with UTR on the left. MAEL among open sloping woodlands/scrub, particularly near road.",,"122°92' 48.8"" W",42.79833,-123.54688,GPS,NAD83,1220,FT,The Nature Conservancy,Quercus garryana:Ceanothus cuneatus,,Volcanic plateau,2,W,F005XB101CA-Douglas fir/tan oak,Recreation,Medco-McMullin complex,Other : Loam,150 plants sampled,400,13,G,Yellow flower,,Thomas Hender,3,,,,2021,1,,AEL,2,brwn,1/10/2022,MADIA,elegans,2021,
'SOS-OR110-1099,ARPA6-SOS-OR110-1099-JACKSON-21,0.7290," 18,593 ",2.4395,ARPA6,greenleaf manzanita,Arctostaphylos,patula,,,,,Arctostaphylos patula,ERICACEAE,ARPA6,16-Sep-21,OR110-1099,1099,OR110,,"Sage Stowell, Rebekah Bergkoetter",US,4E,Cascades (Omernik),Oregon,Jackson,39S-04E-22,Blue Jay Road,"Take HWY 66 to Jenny Creek Road, left on Blue Jay Road, located by a spur road that ends in shrubs",,"122°20' 02.1"" W",42.15666,-122.33391,GPS,NAD83,3885,FT,BLM,Pseudotsuga menziesii:Ceanothus velutinus:Prunus emarginata:Amelanchier alnifolia:Eriophyllum lanatum,Roadside,Hillslope,27,W,F005XB101CA-Douglas-fir/tanoak,Road/Roadside/Utility,Andesite/basalt-mafic composition lithologies,Loam,50 plants sampled,70,0.5,P,"Leaves green on both sides, not glacous",,"Sage Stowell, Rebekah Bergkoetter",3,,,,2021,,,WEB,6,7.5 YR 4/3 (Munsell),9/20/2021,ARCTOSTAPHYLOS,patula,2021,
'SOS-OR110-1100,CEVE-SOS-OR110-1100-JACKSON-21,0.0850," 153,825 ",0.2948,CEVE,snowbrush ceanothus,Ceanothus,velutinus,,,,,Ceanothus velutinus,RHAMNACEAE,CEVE,16-Sep-21,OR110-1100,1100,OR110,,"Sage Stowell, Rebekah Bergkoetter",US,4E,Cascades (Omernik),Oregon,Jackson,39S-04E-22,Blue Jay Road,"Take HWY 66 to Jenny Creek Road, left on Blue Jay Road, located by a spur road that ends in shrubs",,"122°20' 02.4"" W",42.15669,-122.334,GPS,NAD83,"3,885",FT,BLM,Pseudotsuga menziesii:Prunus emarginata:Amelanchier alnifolia:Eriophyllum lanatum,Roadside,Hillslope,27,W,F005XB101CA-Douglas fir/tanoak,Road/Roadside/Utilities,Andesite/basalt-mafic composition lithologies,Other : Loam,50 plants sampled,70,0.5,P,"Leaves leathery, veins prominent",,"Sage Stowell, Rebekah Bergkoetter",3,,,,2021,0,,AEL,5,7.5 YR 4/3 (Munsell),12/27/2021,CEANOTHUS,velutinus,2021,
'SOS-OR110-1101,SPDO-SOS-OR110-1101-JACKSON-21,0.0009," 14,727,272 ",0.0030,SPDO,rose spirea,Spirea,douglasii,,,,,Spiraea douglasii,ROSACEAE,SPDO,16-Sep-21,OR110-1101,1101,OR110,,"Rebekah Bergkoetter, Sage Stowell",US,9E,Eastern Cascade Slopes and Foothills (Omernik),Oregon,Jackson,39-4E-23,Jenny Creek Road,"Take HWY 66 to Jenny Creek road, shrub patch is located by a creek crossing",,"122°18' 28.1"" W",42.15769,-122.3078,GPS,NAD83,3737,FT,BLM,Pinus ponderosa:Ceanothus prostratus:Symphoricarpos albus:Apocynum androsaemifolium,Grazed:roadside,Stream terrace,2,SW,R005XY010OR-Wet Meadow,Road/Roadside/Utility,Basalitc andesite,Loam,50 plants sampled,200,0.2,P,"Elongated inflorescence, fruit a follical",,"Sage Stowell, Rebekah Bergkoetter",3,,,,2021,0,,WEB,3.5,5 YR 4/6 (Munsell),9/20/2021,SPIRAEA,douglasii,2021,
'SOS-OR110-1102,NALE-SOS-OR110-1102-JACKSON-21,0.0151," 790,794 ",0.0573,NALE,whitehead navarretia,Navarretia,leucocephala,,,,,Navarretia leucocephala,POLEMONIACEAE,NALE,16-Sep-21,OR110-1102,1102,OR110,,"Sage Stowell, Rebekah Bergkoetter",US,9E,Eastern Cascade Slopes and Foothills (Omernik),Oregon,Jackson,39S-4E-23,Moon Prairie Road,"Take HWY 66 to Jenny Creek Road, left on Moon Prairie Road, park by a large open meadow",,"122°18' 36.4"" W",42.31011,-122.31011,GPS,NAD83,3853,FT,BLM,Pinus ponderosa:Croton setigerus,Grazed,Arroyo,0,SW,F005XB101CA-Douglas fir/tanoak,Road/ Roadside/Utility,Late high cascades volcanics basalt,Other : Loam,200 plants sampled,"10,000",0.5,P,"Narrow petals, few short hairs on the inflorescence, white flowers, membrane wing on bract",,Rebekah Bergkoetter,0,,,,2021,1,,WEB,0.1,10YR 4/1 (Munsell),9/20/2021,NAVARRETIA,leucocephala,2021,
'SOS-OR110-1103,ARPA6-SOS-OR110-1103-JACKSON-21,0.6550," 19,303 ",2.3498,ARPA6,greenleaf manzanita,Arctostaphylos,patula,,,,,Arctostaphylos patula,ERICACEAE,ARPA6,21-Sep-21,OR110-1103,1103,OR110,,"S. Stowell, R. Bergkoetter",US,9E,Eastern Cascade Slopes and Foothills (Omernik),Oregon,Jackson,39S-4E-23,Jenny Creek,"Take Highway 66 to Jenny Creek Road, park by Johnson Creek.",,"122°18' 24.5"" W",42.15722,-122.3068,GPS,NAD83,3758,FT,BLM,Pinus ponderosa:Pseudotsuga menziesii:Spiraea douglasii:Ceanothus prostratus:Symphoricarpos albus,Grazed,Hillslope,15,SW,F005XB101CA-Douglas fir/tanoak,Grazing,Basaltic andesite,Gravelly Loam,50 plants sampled,300,1,P,"Green on both sides of leaf, not glaucous. Bark red. Fruit brown/red.",,"S. Stowell, R. Bergkoetter",3,,,,2021,2,,WEB,5,10YR 3/3 (Munsell),9/29/2021,ARCTOSTAPHYLOS,patula,2021,
'SOS-OR110-1105,LOCA3-SOS-OR110-1105-JACKSON-21,0.5880," 21,944 ",2.0670,LOCA3,California lomatium,Lomatium,californicum,,,,,Lomatium californicum,APIACEAE,LOCA3,23-Sep-21,OR110-1105,1105,OR110,,"Sage Stowell, Rebekah Bergkoetter",US,9E,Eastern Cascade Slopes and Foothills (Omernik),Oregon,Jackson,40S-4E-35,Copco Road/Box O,Turn south onto Copco Rd from HWY 66. Turn left onto BLM Rd 40-%E-3 after 2 miles. Turn south to 40-$E-23 after additional 2 miles. Turn left after .5 miles to 40-4E-24,,"122°18' 53.5"" W",40.04455,-122.31486,GPS,NAD83,3839,FT,BLM,Ceanothus integerrimus:Quercus garryana:Poa bulbosa:Penstemon deustus:Cercocarpus betuloides,Burned,Hillslope,25,SW,"Desert foothills, washes",Road/Roadside/Utilities,Basalt-early high Cascade volcanics,Loam,200 plants sampled,500,0.5,P,"Wide leaves, fruit not notched or with dorsal wings",,"Sage Stowell, Rebekah Bergkoetter",0,,,,2021,0,,WEB,2.5,10YR 5/2 (Munsell),9/29/2021,LOMATIUM,californicum,2021,
'SOS-AZ932-154,SACO6-SOS-AZ932-154-MOHAVE-21,0.0221,533647,0.0849,SACO6,chia,Salvia,columbariae,,,,,Salvia columbariae,LAMIACEAE,SACO6,30-Mar-21,AZ932-154,154,AZ932,,Jessica Esplin,US,14E,Mojave Basin and Range (Omernik),Arizona,Mohave,,,"South of Kingman, west of southbound Highway 93, unnamed BLM road","34°51' 7.416"" N","113°38' 28.4634"" W",34.85206,-113.64123,GPS,WGS84,2345,FT,BLM,Parkinsonia aculeata:Larrea tridentata:Fouquieria splendens:Ambrosia dumosa:Eriogonum fasciculatum,,Washes and roadside,10,SW,"Desert foothills, steep slopes",Blm,Decomposing granite,Sand,200 plants sampled,1000,55,P,,,Sheila Murray,3,,,3/31/2021,2021,2,,WEB,0.5,light brown tan,7/30/2021,SALVIA,columbariae,2021,
'SOS-AZ932-155,SACO6-SOS-AZ932-155-MOHAVE-21,0.031,388422,0.1167,SACO6,chia,Salvia,columbariae,,,,,Salvia columbariae,LAMIACEAE,SACO6,17-Apr-21,AZ932-155,155,AZ932,,Jessica Esplin,US,14E,Mojave Basin and Range (Omernik),Arizona,Mohave,,,"South of Kingman, AZ, west of southbound Hwy 93, west on Blake Ranch Rd, County Highway 129","34°58' 0.6954"" N","113°42' 24.696"" W",34.96685,-113.70686,GPS,WGS84,3550,FT,BLM,Larrea tridentata:Cylindropuntia sp.:Eriogonum fasciculatum,,"Drainages, roadside",25,S,"Washes, desert foothills",Blm,Decomposing granite,Sand,440 plants sampled,2200,200,P,,,Sheila Murray,3,,,4/23/2021,2021,2,,WEB,0.5,light brown,7/30/2021,SALVIA,columbariae,2021,
'SOS-AZ932-156,SACO6-SOS-AZ932-156-MOHAVE-21,0.0282,410052,0.1106,SACO6,chia,Salvia,columbariae,,,,,Salvia columbariae,LAMIACEAE,SACO6,14-Apr-21,AZ932-156,156,AZ932,,Jessica Esplin,US,14E,Mojave Basin and Range (Omernik),Arizona,Mohave,,,"South of Kingman, AZ, on county Highway 10 Oatman Road to Night Owl Road, past the town of Oatman.","35°0 16.524"" N","114°23' 58.9194"" W",35.00459,-114.39969,GPS,WGS84,2257,FT,BLM,Larrea tridentata:Ephedra nevadensis:Cylindropuntia sp.:Encelia farinosa:Yucca sp.,,"Washes, roadside",10,SW,"Roadsides, drainages",Blm,"Granite, agate, volcanic basalt",Sand,520 plants sampled,2600,100,P,,,Sheila Murray,3,,,4/28/2021,2021,2,,WEB,0.5,"Light brown, grey",7/30/2021,SALVIA,columbariae,2021,
'SOS-AZ932-158,BAMU-SOS-AZ932-158-MOHAVE-21,0.0172,671800,0.0675,BAMU,desert marigold,Baileya,multiradiata,,,,,Baileya multiradiata,ASTERACEAE,BAMU,7-Apr-21,AZ932-158,158,AZ932,,Jessica Esplin,US,14E,Mojave Basin and Range (Omernik),Arizona,Mohave,,,"South of Kingman, AZ, west of southbound Hwy 93, unnamed BLM road west of Carpenter Ranch Rd.","34°52' 3.4674"" N","113°38' 40.5594"" W",34.86762,-113.64459,GPS,WGS84,2355,FT,BLM,Parkinsonia aculeata:Larrea tridentata:Ambrosia dumosa:Salvia columbariae,,"Washes, roadside",3,S,"Desert foothills, steep slopes, roadside",Blm,Decomposing granite,Sand,56 plants sampled,281,465,P,,,Sheila Murray,3,,,4/18/2021,4/23/2021,2,,WEB,1.2,tan/brown,7/30/2021,BAILEYA,multiradiata,2021,
'SOS-AZ932-159,BAMU-SOS-AZ932-159-MOHAVE-21,0.006,682310,0.0664,BAMU,desert marigold,Baileya,multiradiata,,,,,Baileya multiradiata,ASTERACEAE,BAMU,18-Apr-21,AZ932-159,159,AZ932,,Jessica Esplin,US,14E,Mojave Basin and Range (Omernik),Arizona,Mohave,,,"South of Kingman, AZ, west of southbound Hwy 93, west on Blake Ranch Road, County Hyway 129.","34°58' 1.4514"" N","113°42' 36.8634"" W",34.96706,-113.71023,GPS,WGS84,3602,FT,BLM,Larrea tridentata:Senegalia greggii:Encelia farinosa:Salvia columbariae,,Steep slopes,20,SW,Desert foothills,Blm,Decomposing granite,Sand,50 plants sampled,250,85,P,,,Sheila Murray,3,,,4/23/2021,2021,2,,AEL,1.5,tan/grey,12/8/2021,BAILEYA,multiradiata,2021,
'SOS-AZ932-164,BAMU-SOS-AZ932-164-MOHAVE-21,0.0162,621880,0.0729,BAMU,desert marigold,Baileya,multiradiata,,,,,Baileya multiradiata,ASTERACEAE,BAMU,27-Apr-21,AZ932-164,164,AZ932,,Jessica Esplin,US,14E,Mojave Basin and Range (Omernik),Arizona,Mohave,,,"South of westbound I-40, exit 59 DW Ranch Road","35°11' 41.3154"" N","113°54' 19.476"" W",35.1948,-113.90541,GPS,WGS84,4093,FT,BLM,Cylindropuntia echinocarpa:Ephedra nevadensis:Senegalia greggii:Penstemon palmeri,,"Roadsides, washes",10,S,Desert wash,Blm,Decomposing granite,Sand,60 plants sampled,60,80,P,,,Sheila Murray,3,,,5/8/2021,5/20/2021,2,,WEB,1.5,"tan, brown",7/30/2021,BAILEYA,multiradiata,2021,
'SOS-AZ932-169,CHLI2-SOS-AZ932-169-MOHAVE-21,0.227,60817,0.7458,CHLI2,desert willow,Chilopsis,linearis,,,,,Chilopsis linearis,BIGNONIACEAE,CHLI2,14-Oct-21,AZ932-169,169,AZ932,,"Sheila Murray, Jessica Esplin",US,14E,Mojave Basin and Range (Omernik),Arizona,Mohave,,,"NE of Kingman, AZ, near Hackberry junction, small BLM parcel off Route 66.","35°21' 33.48"" N","113°41' 40.776"" W",35.3593,-113.69466,GPS,WGS84,3665,FT,BLM,Larrea tridentata:Muhlenbergia porteri:Yucca sp.,,Wash,5,S,Artemisia tripartita grasslands,Blm,Decomposing granite,Sand,200 plants sampled,500,20,P,,,Sheila Murray,3,,,,2021,2,,WEB,8-15',tan,12/7/2021,CHILOPSIS,linearis,2021,
'SOS-WY050-230,ARFU3-SOS-WY050-230-FREMONT-21,0.0330," 346,524 ",0.1308,ARFU3,foothill arnica,Arnica,fulgens,,,,,Arnica fulgens,ASTERACEAE,ARFU3,24-Jun-21,WY050-230,230,WY050,,"Freeland, E., Cross, R.",US,18E,Wyoming Basin (Omernik),Wyoming,Fremont,Red Canyon Area of Critical Environmental Concern,,"Foothills of the Wind River Range; Red Canyon, in the vicinity of Derby Springs. From the Red Canyon Scenic overlook, drive W on Hwy 28 approx. 1 mile to a large pull off and a two track on the N side of the Highway. Collection is approximately 300 m north of here.","42°35' 46.8"" N","108°38' 01.4"" W",42.59633,-108.63372,GPS,WGS84,7100,FT,BLM,Lomatium foeniculaceum:Pascopyrum smithii:Balsamorhiza incana:Astragalus miser:Allium textile:Nassella viridula:Artemisia tripartita,,Hillslope,10,E,Grasslands and sagebrush grasslands on sandy soils derived from nugget sandstone,"Grazing, Recreation",White River formation,Silty Clay,5000 plants sampled,10000,50,P,,,E. Freeland - BLM,3,,,,2021,2,Emma E. Freeland 8399,WEB,1,7.5 YR 4/2,11/18/2021,ARNICA,fulgens,2021,
