Inventory ID,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type,Accession,Inventory Maintenance Policy,Inventory Maintenance Site,Is Default Inventory?,Is Auto Deducted?,Is Available?,Availability Status,Status Note,Availability Start Date,Availability End Date,Web Availability Note,Quantity On Hand,Quantity On Hand Units,Standard Distribution Form,Standard Distribution Quantity,Unit of Distribution,Distribution Critical Amount,Replenishment Critical Amount,Pathogen Status,Location Section 1,Location Section 2,Location Section 3,Location Section 4,Latitude,Longitude,Rootstock,Parent Inventory,Backup Inventory,Hundred Seed Weight,Pollination Method,Pollination Vector,Preservation Method,Regeneration Method,Plant Sex,Propagation Date Format,Propagation Date,Note,Name,Inventory Name,Taxon,Origin,Percent Viable,Tested Date,Pure Live Seed,Inventory,Created Date,Created By,Modified Date,Modified By,Owned Date,Owned By
5396845,W6,57562,2019o,SD,W6 57562,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-611,,Alnus serrulata,"United States, Virginia, Prince William",,,,W6 57562 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396846,W6,57563,2019o,SD,W6 57563,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-612,,Cephalanthus occidentalis,"United States, North Carolina, Camden",,,,W6 57563 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396847,W6,57564,2019o,SD,W6 57564,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-613,,Pityopsis graminifolia,"United States, North Carolina, Dare",,,,W6 57564 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396848,W6,57565,2019o,SD,W6 57565,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-615,,Aristida purpurascens,"United States, North Carolina, Dare",,,,W6 57565 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396849,W6,57566,2019o,SD,W6 57566,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-616,,Callicarpa americana,"United States, North Carolina, Dare",,,,W6 57566 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396850,W6,57567,2019o,SD,W6 57567,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-617,,Lechea maritima,"United States, North Carolina, Dare",,,,W6 57567 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396851,W6,57568,2019o,SD,W6 57568,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-619,,Saccharum giganteum,"United States, North Carolina, Currituck",,,,W6 57568 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396852,W6,57569,2019o,SD,W6 57569,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-625,,Ludwigia alternifolia,"United States, Maryland, Montgomery",,,,W6 57569 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396853,W6,57570,2019o,SD,W6 57570,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-631,,Alnus serrulata,"United States, Maryland, Anne Arundel",,,,W6 57570 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396854,W6,57571,2019o,SD,W6 57571,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-634,,Pluchea odorata (L.) Cass.,"United States, Maryland, Kent",,,,W6 57571 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396855,W6,57572,2019o,SD,W6 57572,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-635,,Alnus serrulata,"United States, Maryland, Charles",,,,W6 57572 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396856,W6,57573,2019o,SD,W6 57573,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-638,,Sorghastrum nutans,"United States, Virginia, Lancaster",,,,W6 57573 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396857,W6,57574,2019o,SD,W6 57574,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-646,,Pluchea odorata (L.) Cass.,"United States, Virginia, Virginia Beach City",,,,W6 57574 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396858,W6,57575,2019o,SD,W6 57575,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-648,,Sacciolepis striata,"United States, Virginia, Virginia Beach City",,,,W6 57575 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396859,W6,57576,2019o,SD,W6 57576,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-650,,Saccharum giganteum,"United States, Virginia, Accomack",,,,W6 57576 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396860,W6,57577,2019o,SD,W6 57577,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-651,,Solidago sempervirens,"United States, Virginia, Accomack",,,,W6 57577 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396861,W6,57578,2019o,SD,W6 57578,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-655,,Pityopsis graminifolia,,,,,W6 57578 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396862,W6,57579,2019o,SD,W6 57579,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-658,,Cenchrus tribuloides,"United States, Virginia, Virginia Beach City",,,,W6 57579 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396863,W6,57580,2019o,SD,W6 57580,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-665,,Kalmia latifolia,"United States, Virginia, Westmoreland",,,,W6 57580 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396864,W6,57581,2019o,SD,W6 57581,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-666,,Baccharis halimifolia,"United States, Maryland, St Marys",,,,W6 57581 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396865,W6,57582,2019o,SD,W6 57582,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-667,,Kalmia latifolia,"United States, Maryland, Calvert",,,,W6 57582 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396866,W6,57583,2019o,SD,W6 57583,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-668,,Kalmia latifolia,"United States, Maryland, Montgomery",,,,W6 57583 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396867,W6,57584,2019o,SD,W6 57584,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-671,,Ageratina altissima var. altissima,"United States, Maryland, Cecil",,,,W6 57584 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396868,W6,57585,2019o,SD,W6 57585,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-677,,Schizachyrium scoparium subsp. littorale,"United States, North Carolina",,,,W6 57585 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396869,W6,57586,2019o,SD,W6 57586,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-678,,Saccharum giganteum,"United States, North Carolina",,,,W6 57586 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396870,W6,57587,2019o,SD,W6 57587,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-680,,Salicornia bigelovii,"United States, Virginia, Accomack",,,,W6 57587 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396871,W6,57588,2019o,SD,W6 57588,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-689,,Chasmanthium latifolium,"United States, North Carolina",,,,W6 57588 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396872,W6,57589,2019o,SD,W6 57589,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-692,,Bidens laevis,"United States, Virginia, Virginia Beach City",,,,W6 57589 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396873,W6,57590,2019o,SD,W6 57590,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-693,,Saccharum giganteum,"United States, Virginia, Virginia Beach City",,,,W6 57590 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
5396874,W6,57591,2019o,SD,W6 57591,w6_native,W6,Y,Y,N,Original lot received,ORIG from SOS project,,,,,count,SD,100,count,500,500,,Mike has,,,,,,,,,,,,,,,,,,NCBG-694,,Juncus scirpoides,"United States, Virginia, Virginia Beach City",,,,W6 57591 2019o SD,12/18/2019 8:49,"Taylor, Lisa, USDA, ARS",12/18/2019 8:51,"Taylor, Lisa, USDA, ARS",12/18/2019 8:49,"Taylor, Lisa, USDA, ARS"
